F,L,threshold,reward_method,seed,run,window,window_low,window_high,max_step,perf/_fps,perf/_fps__n,perf/_sample_throughput,perf/_sample_throughput__n,train/entropy,train/entropy__n,train/version_diff_avg,train/version_diff_avg__n,train/distance_metric,train/distance_metric__n,train/reward_for_advantage_mean,train/reward_for_advantage_mean__n,train/reward_for_advantage_nonzero_frac,train/reward_for_advantage_nonzero_frac__n,train/intrinsic_reward_mean,train/intrinsic_reward_mean__n,train/intrinsic_reward_nonzero_frac,train/intrinsic_reward_nonzero_frac__n,train/hrl_active_target_frac,train/hrl_active_target_frac__n,train/hrl_source_frac,train/hrl_source_frac__n,train/hrl_target_hit_rate,train/hrl_target_hit_rate__n,train/hrl_tctrl_update_rate,train/hrl_tctrl_update_rate__n,train/hrl_option_reset_rate,train/hrl_option_reset_rate__n,train/hrl_option_timeout_rate,train/hrl_option_timeout_rate__n,train/hrl_option_success_fraction,train/hrl_option_success_fraction__n,train/hrl_learned_deadline_fraction,train/hrl_learned_deadline_fraction__n,train/hrl_selected_deadline_mean,train/hrl_selected_deadline_mean__n,train/hrl_elapsed_on_hit_mean,train/hrl_elapsed_on_hit_mean__n,train/hrl_elapsed_on_timeout_mean,train/hrl_elapsed_on_timeout_mean__n,train/hrl_node_coverage_fraction,train/hrl_node_coverage_fraction__n,train/hrl_selected_target_visit_mean,train/hrl_selected_target_visit_mean__n,train/hrl_known_edge_fraction,train/hrl_known_edge_fraction__n,train/hrl_known_controllability_time_mean,train/hrl_known_controllability_time_mean__n,train/dg_density,train/dg_density__n,train/dg_multi_activation_rate,train/dg_multi_activation_rate__n,train/dg_silent_unit_frac,train/dg_silent_unit_frac__n,train/encoder_loss,train/encoder_loss__n,train/decoder_loss,train/decoder_loss__n,train/batch_reward_loss,train/batch_reward_loss__n,train/encoder_punishment,train/encoder_punishment__n,len/len,len/len__n,len/len_min,len/len_min__n,len/len_max,len/len_max__n
16,128,2.43,punish,99,B1_F16_L128_T243_ERpunish_S99,mature_80_90m,80000000,90000000,90046464,2437.618634479802,410,304.438170270222,410,1.2154183497795692,195,5.569343449519231,195,7.159889532969548,195,0.0008032852821858027,195,0.00010767227564102564,195,0.0008032852821858027,195,0.00010767227564102564,195,0.9987755408653847,195,0.9987755408653847,195,0.0003605769230769231,195,0.00260166266025641,195,0.008786558493589744,195,0.007204026442307693,195,0.04516408040355414,195,0.0,195,128.0,195,20.495128162090595,195,128.0,195,0.08806387094350962,195,0.0,195,0.004615196813709843,195,57.77543309529622,195,0.0006300706129807693,195,0.0007562099358974359,195,0.7548076923076923,195,0.00029929470185426256,195,0.014107685986285408,195,-0.00016627892290647976,195,-0.010910456895008117,195,6582.830437785823,410,416.6048780487805,410,7200.0,410
16,128,2.43,punish,99,B1_F16_L128_T243_ERpunish_S99,terminal_10m,80046464,90046464,90046464,2431.687658602304,411,304.4454852844387,411,1.2162265680768163,197,5.570922231916244,197,7.177039428410796,197,0.0007951301016559975,197,0.00010657915609137055,197,0.0007951301016559975,197,0.00010657915609137055,197,0.9987755789974619,197,0.9987755789974619,197,0.0003569162436548223,197,0.002654564562182741,197,0.008794019670050762,197,0.007215161008883249,197,0.04470556182077694,197,0.0,197,128.0,197,20.28705579496277,197,128.0,197,0.08836140124325825,197,0.0,197,0.004625969125563042,197,57.76511392738613,197,0.0006342079433692894,197,0.000753489847715736,197,0.7541243654822335,197,0.00032095104361914436,197,0.013898914409234062,197,-0.0001645908120140282,197,-0.011124385492395293,197,6578.333818050487,411,403.4841849148419,411,7200.0,411
16,32,2.0,encourage,123,B1_F16_L32_T200_ERencourage_S123,early_5_15m,5000000,15000000,90079232,2346.062253566975,426,293.99178955364675,426,1.5599194289053846,298,5.606600972630034,298,4.860843048799758,298,0.0023879902865707402,298,0.0010339109689597315,298,0.0023879902865707402,298,0.0010339109689597315,298,0.9987563574874161,298,0.9987563574874161,298,0.0022890231753355706,298,0.04404690121644295,298,0.0332211488045302,298,0.029686844588926176,298,0.07082026742161221,298,0.01126311126871397,298,31.881251475955015,298,14.596762207530489,298,31.874905010197786,298,0.570330831028471,298,0.11777163461638276,298,0.07477782932953947,298,12.572854349277163,298,0.03407123744887794,298,0.09849353764681208,298,0.0,298,-2.8737671555288684,298,0.0848084142698825,298,0.0,298,3.7666214256478634,298,6417.537473866637,426,348.50704225352115,426,7200.0,426
16,32,2.0,encourage,123,B1_F16_L32_T200_ERencourage_S123,common_50_60m,50000000,60000000,90079232,2175.0537707810804,461,272.712505348851,461,1.363801552881649,201,5.740902421486318,201,3.527346454449554,201,0.002770085155179687,201,0.0010785914179104478,201,0.002770085155179687,201,0.0010785914179104478,201,0.9987076337064676,201,0.9987076337064676,201,0.0021280317164179105,201,0.04832526819029851,201,0.03308894978233831,201,0.02967341029228856,201,0.06634049124515323,201,0.00614811422127248,201,31.95954318070293,201,14.58169863710356,201,31.95734054413601,201,0.5513897796175373,201,0.04954726397249829,201,0.07617286696511122,201,12.733802226052356,201,0.0287668408446051,201,0.07222189832089553,201,0.0,201,-1.6902204811276489,201,0.10978889233196404,201,0.0,201,3.7373433516393253,201,6057.079050721936,461,326.07375271149675,461,7200.0,461
16,32,2.0,encourage,123,B1_F16_L32_T200_ERencourage_S123,mature_80_90m,80000000,90000000,90079232,2153.9288103827116,464,269.1243899772907,464,1.31955733753386,189,5.79233062582672,189,3.557645428117621,189,0.002483775671265826,189,0.0009868964947089948,189,0.002483775671265826,189,0.0009868964947089948,189,0.9987780051256614,189,0.9987780051256614,189,0.0020616319444444445,189,0.047117848875661374,189,0.033050698578042326,189,0.029769655257936508,189,0.06411356780007876,189,0.006517106622812294,189,31.93020318046449,189,15.281534343800217,189,31.93029689284229,189,0.5361428235573743,189,0.07082612792808543,189,0.07442468737877866,189,12.712338619131259,189,0.030675494481646824,189,0.07501705109126984,189,0.0,189,-2.201820997176347,189,0.09904804898465358,189,0.0,189,3.7434671354041527,189,6166.708260371767,464,324.7586206896552,464,7200.0,464
16,32,2.0,encourage,123,B1_F16_L32_T200_ERencourage_S123,terminal_10m,80079232,90079232,90079232,2151.5035160468415,463,269.1301825834402,463,1.3179082926655314,191,5.79053756953534,191,3.5589181315836482,191,0.002500204559191129,191,0.0009944576243455497,191,0.002500204559191129,191,0.0009944576243455497,191,0.9987703493128273,191,0.9987703493128273,191,0.002086060209424084,191,0.047181773560209424,191,0.03306252045157068,191,0.0297493660013089,191,0.06488353584000733,191,0.00644886466864672,191,31.93093403721355,191,15.258298382085032,191,31.93102676830991,191,0.5362413016913449,191,0.07046155138575126,191,0.07448957378717617,191,12.715169701900782,191,0.030774341203779452,191,0.07523365919502618,191,0.0,191,-2.22118750682676,191,0.10051565892087462,191,0.0,191,3.7431060643720375,191,6166.830740415767,463,323.04103671706264,463,7200.0,463
16,32,2.0,encourage,456,B1_F16_L32_T200_ERencourage_S456,early_5_15m,5000000,15000000,86769664,2419.909007074758,413,302.56547018055767,413,1.2297875910152791,247,5.333921115890688,247,3.400083714651193,247,0.015797776486800027,247,0.004526980010121457,247,0.015797776486800027,247,0.004526980010121457,247,0.9986438828441295,247,0.9986438828441295,247,0.007229330086032389,247,0.1435823633603239,247,0.036872153340080975,247,0.028282752403846152,247,0.2012836890905975,247,0.08017477251755202,247,31.052155135614186,247,14.657721392056237,247,30.859064495997874,247,0.8428366966093117,247,1.285856097695316,247,0.2294536392819061,247,12.0005435094177,247,0.048084954018534916,247,0.1821763505819838,247,0.0,247,-1.4230402268861468,247,0.1353632775154191,247,0.0,247,3.194433918848694,247,5856.834270486532,413,301.636803874092,413,7200.0,413
16,32,2.0,encourage,456,B1_F16_L32_T200_ERencourage_S456,common_50_60m,50000000,60000000,86769664,2165.6587393906925,463,271.0581743804734,463,1.250734309274323,245,5.508165258290816,245,3.9178276694550807,245,0.00868383285242646,245,0.0024075255102040814,245,0.00868383285242646,245,0.0024075255102040814,245,0.9986288265306122,245,0.9986288265306122,245,0.003814572704081633,245,0.11169483418367347,245,0.034181680484693874,245,0.028995934311224488,245,0.11528550819398797,245,0.020976132523192435,245,31.747765435977858,245,14.829294294240523,245,31.71776105919663,245,0.7655587332589285,245,0.27614584036019385,245,0.1837678376509219,245,11.881273771792042,245,0.04408930564413265,245,0.09094587053571429,245,0.0,245,-2.04819111045526,245,0.09968517179581887,245,0.0,245,3.3468203651661774,245,6021.720941465308,463,329.3131749460043,463,7200.0,463
16,32,2.0,encourage,456,B1_F16_L32_T200_ERencourage_S456,mature_80_90m,80000000,90000000,86769664,2385.2445866345515,283,299.1909234683842,283,1.189645455433772,156,5.77714342948718,156,5.10218604405721,156,0.003273362402489091,156,0.0009984725560897435,156,0.003273362402489091,156,0.0009984725560897435,156,0.9987745715725806,155,0.9987745715725806,155,0.0017389112903225807,155,0.05200667842741936,155,0.032869203629032256,155,0.029908014112903225,155,0.0544178155461146,155,0.007690135804155181,155,31.903818856516192,155,15.580904208460161,155,31.89634502780053,155,0.5516940209173387,155,0.06221755622856079,155,0.08401624454605965,155,11.991230294012254,155,0.04162499212449597,155,0.11830897177419354,155,0.0,155,-3.1415758652564807,156,0.05175671928251783,156,0.0,155,3.6429739598304995,155,6227.9847269765905,283,314.14840989399295,283,7200.0,283
16,32,2.0,encourage,456,B1_F16_L32_T200_ERencourage_S456,terminal_10m,76769664,86769664,86769664,2402.4682986919697,416,300.72947854262134,416,1.1839668465697246,230,5.759695567255434,230,5.068594741821289,230,0.0032636294362063103,230,0.0009914232336956522,230,0.0032636294362063103,230,0.0009914232336956522,230,0.9987697018286026,229,0.9987697018286026,229,0.0017100504912663755,229,0.05112027497270742,229,0.03286836449235808,229,0.029932280294759826,229,0.05341996782861943,229,0.0059828592228446985,229,31.92521523388192,229,15.584793826898633,229,31.922342566944106,229,0.5469369680079831,229,0.04866759171587411,229,0.08294793228134838,229,12.01042652130127,229,0.040241624590611355,229,0.11304243995633188,229,0.0,229,-3.1393199433451113,230,0.055232397647088635,230,0.0,229,3.649451226646723,229,6301.4723064716045,416,335.0576923076923,416,7200.0,416
16,32,2.0,encourage,8,B1_F16_L32_T200_ERencourage_S8,early_5_15m,5000000,15000000,90046464,2385.2558366506937,419,297.84361052228616,419,1.5166549813949455,236,5.511253227621822,236,3.904793952481221,236,0.0025036828300148105,236,0.0009475966631355932,236,0.0025036828300148105,236,0.0009475966631355932,236,0.9987006753177966,236,0.9987006753177966,236,0.0019096762447033898,236,0.038648702330508475,236,0.033157607256355935,236,0.02995274430614407,236,0.05934390849512765,236,0.01362458557300901,236,31.827616707753325,236,14.042024060831231,236,31.814731015997417,236,0.5348478414244571,236,0.08327237891538417,236,0.06376307449792906,236,12.511427228733645,236,0.03117435261354608,236,0.06533865201271187,236,0.0,236,-2.435084357478861,236,0.08430730958737559,236,0.0,236,3.7556983161780795,236,6156.532889646107,419,332.37231503579955,419,7200.0,419
16,32,2.0,encourage,8,B1_F16_L32_T200_ERencourage_S8,common_50_60m,50000000,60000000,90046464,2398.804874401914,418,299.9530781285044,418,1.3042514593555377,208,5.608867938701923,208,2.8618613389822154,208,0.0027522160770296557,208,0.0009390024038461539,208,0.0027522160770296557,208,0.0009390024038461539,208,0.9987534743088943,208,0.9987534743088943,208,0.0017841045673076923,208,0.03297072190504808,208,0.032998891977163464,208,0.029965914212740384,208,0.05564384186604562,208,0.012446304913072918,208,31.85505735874176,208,15.992092105058523,208,31.846860518822304,208,0.3818063002366286,208,0.12440748990943226,208,0.04932633427401575,208,13.747264495262733,208,0.027195123525766227,208,0.029895489032451924,208,0.0,208,-3.174574232731874,208,0.10074580576306638,208,0.0,208,3.803851380944252,208,6289.19329395933,418,315.77033492822966,418,7200.0,418
16,32,2.0,encourage,8,B1_F16_L32_T200_ERencourage_S8,mature_80_90m,80000000,90000000,90046464,2425.7862696971706,412,303.4998103021418,412,1.2816574123560214,204,5.426291073069853,204,2.510858258780311,204,0.002649404521791582,204,0.0009885301776960784,204,0.002649404521791582,204,0.0009885301776960784,204,0.9987338196997549,204,0.9987338196997549,204,0.0016515395220588235,204,0.028356215533088234,204,0.03277946920955882,204,0.0298617493872549,204,0.051901070583684775,204,0.0,204,32.0,204,15.107638343876483,204,32.0,204,0.3779287899241728,204,0.0002162941621945185,204,0.0448383805615937,204,12.488340901393517,204,0.03045205508961397,204,0.03127632889093137,204,0.0,204,-2.1060694254496517,204,0.09746646643136903,204,0.0,204,3.805848203453363,204,6319.6178630347395,412,338.6796116504854,412,7200.0,412
16,32,2.0,encourage,8,B1_F16_L32_T200_ERencourage_S8,terminal_10m,80046464,90046464,90046464,2425.78633251005,412,303.49770547811266,412,1.2817547897013222,205,5.428298875762195,205,2.5097936176672215,205,0.0026362424113158785,205,0.0009860899390243903,205,0.0026362424113158785,205,0.0009860899390243903,205,0.9987352324695122,205,0.9987352324695122,205,0.0016530106707317073,205,0.028410823170731708,205,0.03277915396341463,205,0.029861375762195122,205,0.05194808224715838,205,7.280669652107285e-05,205,31.999563161338248,205,15.104674254394158,205,31.99952019482124,205,0.37817784751333844,205,0.0002880457652414717,205,0.04486985126646554,205,12.488100177485768,205,0.03047827743902439,205,0.03130954649390244,205,0.0,205,-2.1057422844375053,205,0.0970210138515274,205,0.0,205,3.805846592275108,205,6319.282911578428,412,338.4854368932039,412,7200.0,412
16,32,2.0,encourage,99,B1_F16_L32_T200_ERencourage_S99,early_5_15m,5000000,15000000,90046464,2368.2832609782286,422,296.21430549802375,422,1.3342309831562689,236,5.677616442664195,236,3.881973475722943,236,0.01744322709135427,236,0.004938675185381356,236,0.01744322709135427,236,0.004938675185381356,236,0.9985910189353814,236,0.9985910189353814,236,0.007152492717161017,236,0.1334766452595339,236,0.03666454250529661,236,0.028107206700211863,236,0.20108700016418757,236,0.07043827803395057,236,31.100753897327486,236,14.95810718455557,236,30.915323152380473,236,0.8407159579002251,236,1.1002240394384175,236,0.20778456835423487,236,12.413749759480105,236,0.047180046469478286,236,0.1804530256885593,236,0.0,236,-1.3509583993483398,236,0.236320342805426,236,0.0,236,3.3046193941164823,236,5732.878849553836,422,277.1184834123223,422,7200.0,422
16,32,2.0,encourage,99,B1_F16_L32_T200_ERencourage_S99,common_50_60m,50000000,60000000,90046464,2421.956688627529,414,302.4188202199153,414,1.0817739099108112,191,5.583690383671466,191,3.725109338760376,191,0.017888733119391764,191,0.005066876636125654,191,0.017888733119391764,191,0.005066876636125654,191,0.9988444862565445,191,0.9988444862565445,191,0.007423920157068063,191,0.12408479221204188,191,0.037088923429319375,191,0.028504376636125654,191,0.20377371616232456,191,0.08359763320262363,191,30.837810206787747,191,14.399188813114666,191,30.69363958548501,191,0.8339479456397252,191,1.3362834163361195,191,0.21267365730557766,191,11.989223734870631,191,0.04108592727421466,191,0.13656025032722513,191,0.0,191,-2.2560268078799024,191,0.22404338173685273,191,0.0,191,3.3022237161067145,191,6364.326006755737,414,264.57971014492756,414,7200.0,414
16,32,2.0,encourage,99,B1_F16_L32_T200_ERencourage_S99,mature_80_90m,80000000,90000000,90046464,2449.5651011747473,408,306.7078540278416,408,0.961536263234049,181,5.5159810946132595,181,4.657638767147591,181,0.011360497218402339,181,0.003248014502762431,181,0.011360497218402339,181,0.003248014502762431,181,0.9987563665400553,181,0.9987563665400553,181,0.004826161084254143,181,0.09004877417127072,181,0.0350402494820442,181,0.02897315262430939,181,0.14124706135393836,181,0.039105432689478054,181,31.4672515194719,181,14.19890542320125,181,31.47699775485044,181,0.6883791085764848,181,0.6135086802487874,181,0.14150192831431962,181,11.272395660864056,181,0.03914545385877072,181,0.11262031681629835,181,0.0,181,-2.9279721850189713,181,0.15580053263194654,181,0.0,181,3.411070925096122,181,6418.180783739277,408,369.1764705882353,408,7200.0,408
16,32,2.0,encourage,99,B1_F16_L32_T200_ERencourage_S99,terminal_10m,80046464,90046464,90046464,2455.5836958451705,407,306.7118867691377,407,0.961064409155872,181,5.518061010877072,181,4.662040522085369,181,0.011321650534348552,181,0.003239921443370166,181,0.011321650534348552,181,0.003239921443370166,181,0.9987536688535912,181,0.9987536688535912,181,0.004820765711325967,181,0.09007844872237569,181,0.0350402494820442,181,0.02897585031077348,181,0.14111620940021058,181,0.039105432689478054,181,31.46746131728367,181,14.220246552103792,181,31.47537931157739,181,0.688505394024085,181,0.6119001759679278,181,0.141506210875116,181,11.27295849731614,181,0.039172767934219616,181,0.11270394509668508,181,0.0,181,-2.9309065710773785,181,0.15513267057294344,181,0.0,181,3.411405170820036,181,6418.920097032402,407,369.5724815724816,407,7200.0,407
16,32,2.0,mean,123,B1_F16_L32_T200_ERmean_S123,early_5_15m,5000000,15000000,90046464,2385.258568228856,419,298.3197459946953,419,1.5046188594663845,272,5.371603573069853,272,2.8262042782050285,272,0.0003197165141340092,272,0.00012027516084558824,272,0.0003197165141340092,272,0.00012027516084558824,272,0.9988008386948529,272,0.9988008386948529,272,0.0002854291130514706,272,0.008790857651654412,272,0.032244514016544115,272,0.030756333295036766,272,0.009114872938131584,272,0.0,272,32.0,272,7.184191172613817,272,32.0,272,0.1977509891285616,272,0.0,272,0.016980975236947415,272,13.391114347121295,272,0.003828834084903493,272,0.013081270105698529,272,0.6939338235294118,272,0.0020237442923628965,272,0.012448805480209343,272,-0.0002349091283737353,272,0.0007108259766255287,272,6832.061295029087,419,392.43914081145584,419,7200.0,419
16,32,2.0,mean,123,B1_F16_L32_T200_ERmean_S123,common_50_60m,50000000,60000000,90046464,2404.5598413847047,417,300.24138065036254,417,1.5947145063568045,216,5.606547037760417,216,2.4790903826554618,216,0.0001912434899740792,216,9.946469907407407e-05,216,0.0001912434899740792,216,9.946469907407407e-05,216,0.9988380714699074,216,0.9988380714699074,216,0.0003029152199074074,216,0.006967050057870371,216,0.03226273148148148,216,0.030797887731481483,216,0.009589490053864816,216,0.0,216,32.0,216,6.157892417024683,216,32.0,216,0.19508531358506945,216,0.0,216,0.01258109765627456,216,14.168403877152336,216,0.0022304676197193287,216,0.003998933015046296,216,0.5104166666666666,216,0.00011889587198852051,216,0.008117520932568435,216,-0.00023886322257264206,216,0.0005218540898365771,216,6673.796844555605,417,285.8129496402878,417,7200.0,417
16,32,2.0,mean,123,B1_F16_L32_T200_ERmean_S123,mature_80_90m,80000000,90000000,90046464,2240.8525095028726,446,279.31546215519245,446,1.5657963105019805,173,5.496280030708093,173,2.7523132073396894,173,0.001372267893765181,173,0.0005362626445086705,173,0.001372267893765181,173,0.0005362626445086705,173,0.9987609510476878,173,0.9987609510476878,173,0.001018899024566474,173,0.013223107839595375,173,0.03250033869219653,173,0.03025368045520231,173,0.03206001764238742,173,0.0,173,32.0,173,12.120995028170547,173,32.0,173,0.30523769841717846,173,0.0,173,0.02246338362143391,173,14.779192527594594,173,0.00258817286849711,173,0.0025401914739884394,173,0.2333815028901734,173,5.1942745679859614e-05,173,0.07356885068570775,173,-0.0003847770454803471,173,0.00010559854576784062,173,6282.013799966718,446,430.4035874439462,446,7200.0,446
16,32,2.0,mean,123,B1_F16_L32_T200_ERmean_S123,terminal_10m,80046464,90046464,90046464,2240.8525286618906,446,279.38233047964326,446,1.5656310306198296,174,5.501998024425287,174,2.7359515353180894,174,0.0013666262678051334,174,0.0005331806752873564,174,0.0013666262678051334,174,0.0005331806752873564,174,0.9987624595905172,174,0.9987624595905172,174,0.001013043283045977,174,0.013130275682471264,174,0.03249034662356322,174,0.030253794001436782,174,0.031885566891053284,174,0.0,174,32.0,174,12.27020387265874,174,32.0,174,0.3049141017869971,174,0.0,174,0.02243638314285326,174,14.775113330490287,174,0.0025185771372126437,174,0.0024386000359195403,174,0.23563218390804597,174,0.00014749189106298926,174,0.0735654960461389,174,-0.00028317442749915963,174,8.010187443217327e-05,174,6281.923576320768,446,429.99103139013454,446,7200.0,446
16,32,2.0,mean,456,B1_F16_L32_T200_ERmean_S456,early_5_15m,5000000,15000000,69500928,1889.2706864182123,529,236.1638264935499,529,1.593652527697765,274,5.371605197878649,274,3.6148888520950817,274,0.001284856889854707,274,0.0005132299270072993,274,0.001284856889854707,274,0.0005132299270072993,274,0.9987899891651459,274,0.9987899891651459,274,0.0007644987454379562,274,0.014236784329379562,274,0.032372690465328466,274,0.030394616788321168,274,0.02424892943937087,274,0.0,274,32.0,274,11.404301345783429,274,32.0,274,0.29058893579636175,274,0.0,274,0.02531532607428784,274,14.205289558772623,274,0.0054836969305999085,274,0.017938098768248176,274,0.4835766423357664,274,0.002330690430682307,274,0.05327796443351918,274,-0.00022267258639386208,274,-3.224336522007633e-05,274,6560.313957459534,529,398.0945179584121,529,7200.0,529
